"provider_name","address1","address2","city","county","state_code","zip","national_drug_code","order_label","last_order_date","last_date_delivered","total_courses","courses_available","courses_available_date","geocoded_address","npi"
"Walgreens Store #17304","610 BYPASS RD",,"BRANDENBURG","MEADE","KY","40108","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-17T00:00:00.000","60","0","2022-01-18T00:00:00.000","POINT (-86.163925 37.980182)","1073036307"
"Adventist Health Castle","640 ULUKAHIKI STREET","INPATIENT PHARMACY","KAILUA","HONOLULU","HI","96734","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000",,"20",,,"POINT (-157.757142 21.381453)",
"AVERA MCKENNAN HOSPITAL","1325 S Cliff Ave",,"Sioux Falls","MINNEHAHA","SD","57108","0310-7442-02","Evusheld","2022-01-17T00:00:00.000","2022-01-11T00:00:00.000","288",,,"POINT (-96.711305 43.534515)",
"Walmart Pharmacy #6813","3590 N ZARAGOZA RD",,"EL PASO","EL PASO","TX","79938","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-04T00:00:00.000","60","35","2022-01-18T00:00:00.000","POINT (-106.231207 31.79603)","1760885560"
"Walmart Pharmacy #5483","882 S State Road 135",,"Greenwood","JOHNSON","IN","46143","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"80","38","2022-01-18T00:00:00.000","POINT (-86.159171 39.602991)","1811388630"
"Outside In - SW 13th Portland","1132 SW 13th Ave",,"Portland","MULTNOMAH","OR","97205","0006-5055-06","Molnupiravir","2021-12-27T00:00:00.000","2022-01-07T00:00:00.000","20",,,"POINT (-122.686845 45.517642)",
"UPHAMS CORNER HEALTH CTR","415 COLUMBIA RD","ATTN: Pharmacy","Dorchester","SUFFOLK","MA","02125-0000","0069-1085-30","Paxlovid","2021-12-28T00:00:00.000","2022-01-06T00:00:00.000","20","20","2022-01-18T00:00:00.000","POINT (-71.068986 42.312082)","1780780486"
"BEAVER VALLEY HOSPITAL","1109 North 100 West",,"Beaver","BEAVER","UT","84713","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-14T00:00:00.000","20",,,"POINT (-112.643204 38.289251)",
"Hy-Vee Drugstore (7065)","1140 N. Jefferson Street",,"Ottumwa","WAPELLO","IA","52501","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"120",,,"POINT (-92.40154 41.026552)",
"TRINITY MEDICAL CENTER BETTENDORF","4500 UTICA RIDGE ROAD","PHARMACY","BETTENDORF","SCOTT","IA","52722","0310-7442-02","Evusheld","2022-01-06T00:00:00.000","2022-01-13T00:00:00.000","24",,,"POINT (-90.51736 41.566163)",
"UW MEDICAL CENTER","1959 NE Pacific Street","EA151-J1","Seattle","KING","WA","98195","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-13T00:00:00.000","60","69","2022-01-18T00:00:00.000","POINT (-122.307482 47.650506)",
"PROVIDENCE ST. JOSEPH HOSPITAL ORAN","1100 West Stewart Drive",,"Orange","ORANGE","CA","92868","0310-7442-02","Evusheld","2022-01-14T00:00:00.000",,"192","48","2022-01-15T00:00:00.000","POINT (-117.864861 33.782363)",
"V16 502 Alexandria, LA","2495 SHREVEPORT HWY","BLD # 7 PHARMACY RM 102","PINEVILLE","RAPIDES","LA","71360","0006-5055-06","Molnupiravir","2022-01-03T00:00:00.000","2022-01-10T00:00:00.000","40",,,"POINT (-92.434229 31.355)",
"IBERIA MEDICAL CENTER","2315 E MAIN ST",,"NEW IBERIA","IBERIA","LA","70560","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000",,"20",,,"POINT (-91.785783 29.989047)",
"Queen City Pharmacy","4123 Rose Lake Drive","Suite E and F","Charlotte","MECKLENBURG","NC","28217","0006-5055-06","Molnupiravir","2022-01-03T00:00:00.000","2022-01-10T00:00:00.000","40","40","2022-01-18T00:00:00.000","POINT (-80.928128 35.180042)",
"Southern Drug Company","4075 East First Street",,"Blue Ridge","FANNIN","GA","30513","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"180",,,,"1831602077"
"The Medicine Cabinet of Ocilla","615 North Irwin Avenue",,"Ocilla","IRWIN","GA","31774","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"340","159","2022-01-18T00:00:00.000","POINT (-83.250221 31.603017)","1861403727"
"Walgreens Store #13893","1631 DUAL HWY",,"HAGERSTOWN","WASHINGTON","MD","21740","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-15T00:00:00.000","160","0","2022-01-18T00:00:00.000","POINT (-77.692999 39.617014)","1831436187"
"INTEGRIS BASS BAPTIST HOSPITAL","902 W. Wabash",,"ENID","GARFIELD","OK","73701-7211","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000",,"40","10","2022-01-18T00:00:00.000","POINT (-97.889378 36.388801)",
"Virginia Oncology Care","406 Chatham Square Office Park",,"Fredericksburg","STAFFORD","VA","22405","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"60",,,"POINT (-77.453574 38.314446)","1881121614"
"Walmart Pharmacy #33","1710 S 4Th St",,"Nashville","HOWARD","AR","71852","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"40",,,"POINT (-93.855938 33.923792)","1598782989"
"Rite Aid 06099","975 EAST CYPRESS AVENUE",,"REDDING","SHASTA","CA","96002-1001","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40","39","2022-01-18T00:00:00.000","POINT (-122.353992 40.570947)",
"HCA HOUSTON HEALTHCARE TOMBALL","605 HOLDERREITH BLVD",,"TOMBALL","HARRIS","TX","77375","0310-7442-02","Evusheld","2022-01-12T00:00:00.000",,"48",,,"POINT (-95.624195 30.088211)",
"DRIPPING SPRINGS PHARMACY","100 COMMONS ROAD SUITE 1",,"DRIPPING SPRINGS","HAYS","TX","78620","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20","20","2022-01-17T00:00:00.000","POINT (-98.084686 30.192301)","1083754139"
"Walmart Pharmacy #5165","1421 W Frontage Rd",,"Alamo","HIDALGO","TX","78516","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20",,,"POINT (-98.133635 26.192473)","1194742247"
"GROVER C. DILS MEDICAL CENTER","700 N SPRING ST",,"CALIENTE","LINCOLN","NV","89008","0310-7442-02","Evusheld","2022-01-03T00:00:00.000","2022-01-11T00:00:00.000","24",,,"POINT (-114.511827 37.622396)",
"BROOKSHIRES PHARMACY 67","14100 RANCH ROAD 12 UNIT 2A",,"WIMBERLEY","HAYS","TX","78676","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","80","77","2022-01-18T00:00:00.000","POINT (-98.100771 29.998905)","1114026432"
"CARLE FOUNDATION HOSPITAL","502 N. Busey",,"Urbana","CHAMPAIGN","IL","61801","0069-1085-30","Paxlovid","2022-01-17T00:00:00.000","2022-01-11T00:00:00.000","80",,,"POINT (-88.217397 40.117189)","1013071653"
"SHEEHANS PHARMACY","79 EAST CAREY ST",,"PLAINS","LUZERNE","PA","18705","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-13T00:00:00.000","140","107","2022-01-18T00:00:00.000","POINT (-75.847586 41.2745)","1639399330"
"CHI ST. VINCENT INFIRMARY","2 ST. VINCENT CIR","UNIT ATTN. PHARMACY","LITTLE ROCK","PULASKI","AR","72205","0310-7442-02","Evusheld","2022-01-13T00:00:00.000",,"192","98","2022-01-18T00:00:00.000","POINT (-92.338251 34.750183)",
"Walmart Pharmacy #508","1216 Junction Hwy",,"Kerrville","KERR","TX","78028","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-15T00:00:00.000","40","20","2022-01-18T00:00:00.000","POINT (-99.167731 30.06065)","1578580759"
"Walmart Pharmacy #2294","150 Route 31",,"Flemington","HUNTERDON","NJ","08822","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"100",,,"POINT (-74.855494 40.526165)","1740410042"
"Sams Pharmacy #4990","29683 Frederick Blvd",,"Daphne","BALDWIN","AL","36526","0006-5055-06","Molnupiravir","2022-01-17T00:00:00.000",,"40","17","2022-01-18T00:00:00.000","POINT (-87.855248 30.660083)","1306054275"
"OLMSTED MEDICAL CENTER - HOSPITAL","1650 4TH ST SE","OLMSTED HOSPITAL PHARMACY","ROCHESTER","OLMSTED","MN","55904","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"40",,,"POINT (-92.439807 44.021006)",
"KHN PHARMACY - HUBER","8701 OLD TROY PIKE","Attn: Outpatient Pharmacy","HUBER HEIGHTS","MONTGOMERY","OH","45424","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-10T00:00:00.000","80","80","2022-01-18T00:00:00.000","POINT (-84.136708 39.878793)","1609940089"
"Walmart Pharmacy #1497","22401 Central Ave",,"Richton Park","COOK","IL","60471","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"40",,,,"1487671756"
"Walmart Pharmacy #300","1625 Pelham Rd S",,"Jacksonville","CALHOUN","AL","36265","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2021-12-29T00:00:00.000","40","20","2022-01-18T00:00:00.000","POINT (-85.761229 33.788341)","1538186820"
"HANNAHVILLE HLTH HUMAN SVCS","N15019 HANNAHVILLE ROAD B 1",,"WILSON","MENOMINEE","MI","49896","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-17T00:00:00.000","20",,,"POINT (-87.346656 45.660994)",
"Walgreens Store #19953","123 MORRISTOWN RD",,"BERNARDSVILLE","SOMERSET","NJ","07924","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"140","0","2022-01-18T00:00:00.000","POINT (-74.559177 40.720209)","1962926675"
"Walgreens Store #13083","447 BELMONT AVE",,"HALEDON","PASSAIC","NJ","07508","0006-5055-06","Molnupiravir","2021-12-27T00:00:00.000","2022-01-07T00:00:00.000","160","153","2022-01-18T00:00:00.000","POINT (-74.184942 40.938286)","1306198973"
"Parkside Health Center","765 Kenilworth Terrace NE",,"Washington","DISTRICT OF COLUMBIA","DC","20019","0069-1085-30","Paxlovid","2022-01-06T00:00:00.000",,"100",,,"POINT (-76.947669 38.900587)",
"CVS Store #05294","285 WEST PINE","CVS Pharmacy","PONCHATOULA","TANGIPAHOA","LA","70454","0006-5055-06","Molnupiravir","2022-01-05T00:00:00.000","2022-01-10T00:00:00.000","40","39","2022-01-18T00:00:00.000","POINT (-90.443971 30.438215)","1467559948"
"Rite Aid 05729","1688 NORTH PERRIS BOULEVARD",,"PERRIS","RIVERSIDE","CA","92571-4709","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"180","100","2022-01-18T00:00:00.000","POINT (-117.226215 33.803145)",
"Warren Memorial (Valley Pharmacy)","351 VALLEY HEALTH WAY",,"SUITE 210","WARREN","VA","22630","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000",,"40","628","2022-01-18T00:00:00.000",,"1114593415"
"Walmart Pharmacy #402","1932 Rees St",,"Breaux Bridge","SAINT MARTIN","LA","70517","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"20",,,"POINT (-91.913021 30.291226)","1083817829"
"GENERX DISCOUNT PHARMACY","1235 S JOSEY LN","533","CARROLLTON","DALLAS","TX","75006","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","80","30","2022-01-18T00:00:00.000","POINT (-96.890265 32.950678)",
"Walgreens Store #09383","276 W LEE HWY",,"WARRENTON","FAUQUIER","VA","20186","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","40","0","2022-01-18T00:00:00.000","POINT (-77.80047 38.728416)","1912912973"
"Walmart Pharmacy #6929","6801 W Adams Ave",,"Temple","BELL","TX","76502","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40","17","2022-01-18T00:00:00.000","POINT (-97.413734 31.116807)","1659765139"
"Kintegra Family Med Statesville Rx","1022-C Shelton Ave",,"Statesville","IREDELL","NC","28677","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000",,"40",,,"POINT (-80.884357 35.770139)",
"ASCENSION SETON SOUTHWEST","7900 FM 1826",,"AUSTIN","TRAVIS","TX","78737","0310-7442-02","Evusheld","2022-01-12T00:00:00.000","2021-12-28T00:00:00.000","120","24","2022-01-05T00:00:00.000","POINT (-97.88951 30.22696)",
"MASSENA HOSPITAL","1 Hospital Drive",,"Massena","SAINT LAWRENCE","NY","13662","0310-7442-02","Evusheld","2021-12-27T00:00:00.000","2021-12-29T00:00:00.000","24","23","2022-01-18T00:00:00.000","POINT (-74.907893 44.936412)",
"CVS Store #09826","5333 ELKHORN BLVD","CVS Pharmacy","SACRAMENTO","SACRAMENTO","CA","95842","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"160","77","2022-01-18T00:00:00.000",,"1255374088"
"CARILION ROANOKE MEM HOSP","1906 Belleview Avenue",,"Roanoke","ROANOKE CITY","VA","24014","0310-7442-02","Evusheld","2021-12-28T00:00:00.000","2021-12-28T00:00:00.000","192","192","2022-01-18T00:00:00.000","POINT (-79.942297 37.252046)",
"Walmart Pharmacy #428","5801 Main St",,"Zachary","EAST BATON ROUGE","LA","70791","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"20",,,"POINT (-91.141495 30.649125)","1801814397"
"Walmart Pharmacy #1174","34301 Highway 43",,"Thomasville","CLARKE","AL","36784","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","40","1","2022-01-18T00:00:00.000",,"1366469652"
"V21 459 Honolulu, HI","459 PATTERSON RD #2-A07","Pharmacy Service (119)","HONOLULU","HONOLULU","HI","96819","0006-5055-06","Molnupiravir","2022-01-03T00:00:00.000","2022-01-10T00:00:00.000","40",,,"POINT (-157.889362 21.361925)",
"Central City Concern - Blackburn","12121 E Burnside St",,"Portland","MULTNOMAH","OR","97216","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"60",,,"POINT (-122.538315 45.522599)",
"Walgreens Store #02470","45 EISENHOWER PKWY",,"ROSELAND","ESSEX","NJ","07068","0069-1085-30","Paxlovid","2021-12-28T00:00:00.000","2021-12-30T00:00:00.000","40","1","2022-01-18T00:00:00.000","POINT (-74.327527 40.820556)","1750453833"
"Kinney Drugs #80-Ithaca","513 N CAYUGA ST",,"Ithaca","TOMPKINS","NY","14850","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2021-12-29T00:00:00.000","40","19","2022-01-18T00:00:00.000","POINT (-76.499306 42.445582)","1699882316"
"The Floating Hospital","2101 41st Ave",,"Long Island City","QUEENS","NY","11101","0069-1085-30","Paxlovid","2022-01-05T00:00:00.000","2022-01-11T00:00:00.000","20","20","2022-01-14T00:00:00.000","POINT (-73.942205 40.753868)",
"Walmart Pharmacy #2310","3051 Kinzel Way",,"Knoxville","KNOX","TN","37924","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"280","0","2022-01-18T00:00:00.000","POINT (-83.867627 36.030156)","1972520161"
"Meijer Store 043","3360 Tittabawassee Road","Deliver to Pharmacy","Saginaw","SAGINAW","MI","48604","0069-1085-30","Paxlovid","2021-12-24T00:00:00.000","2021-12-29T00:00:00.000","200","179","2022-01-17T00:00:00.000","POINT (-83.982617 43.480111)","1144360694"
"Walgreens Store #05234","5435 S KEDZIE AVE",,"CHICAGO","COOK","IL","60632","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-13T00:00:00.000","200","199","2022-01-18T00:00:00.000","POINT (-87.70357 41.794161)","1902811193"
"NORTHFIELD HOSP AND CLINIC","2000 North Avenue",,"Northfield","RICE","MN","55057","0069-1085-30","Paxlovid","2022-01-14T00:00:00.000",,"20",,,"POINT (-93.192912 44.47139)",
"CVS Store #05321","1214 MAIN ST","CVS Pharmacy","BAKER","EAST BATON ROUGE","LA","70714","0006-5055-06","Molnupiravir","2022-01-05T00:00:00.000","2022-01-10T00:00:00.000","20","19","2022-01-18T00:00:00.000","POINT (-91.168015 30.588858)","1770687600"
"Margaret Mary Community Hospital","321 MITCHELL AVE",,"BATESVILLE","RIPLEY","IN","47006","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","40","18","2022-01-18T00:00:00.000","POINT (-85.223378 39.305725)",
"OREGON HEALTHCARE PHARMACY SERVICES","1100 Pines Road",,"Oregon","OGLE","IL","61061","0006-5055-06","Molnupiravir","2022-01-17T00:00:00.000","2022-01-14T00:00:00.000","240","120","2022-01-18T00:00:00.000","POINT (-89.343036 42.004323)","1699838227"
"SOUTHWEST MEMORIAL HOSPITAL","1311 N MILDRED RD",,"Cortez","MONTEZUMA","CO","81321","0069-1085-30","Paxlovid","2021-12-24T00:00:00.000","2021-12-30T00:00:00.000","80","77","2022-01-18T00:00:00.000","POINT (-108.572739 37.362097)","1386917862"
"Walmart Pharmacy #3339","1070 W Landis Ave",,"Vineland","CUMBERLAND","NJ","08360","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"100",,,"POINT (-75.047079 39.487174)","1326283540"
"Jefferson Stratford Hospital","18 E LAUREL RD","Pharmacy Department","STRATFORD","CAMDEN","NJ","08084","0310-7442-02","Evusheld","2022-01-13T00:00:00.000",,"72",,,"POINT (-75.008801 39.82885)",
"Rite Aid 11259","1517 HOLLAND ROAD",,"SUFFOLK","SUFFOLK CITY","VA","23434-6516","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-11T00:00:00.000","80","38","2022-01-18T00:00:00.000","POINT (-76.634809 36.725083)",
"General Meyer Pharmacy","3510 General Meyer Ave","Suite B","New Orleans","ORLEANS","LA","70114","0069-1085-30","Paxlovid","2021-12-23T00:00:00.000","2022-01-04T00:00:00.000","20","17","2022-01-12T00:00:00.000","POINT (-90.019702 29.939276)",
"Arnot Ogden Medical Center","600 Roe Ave","Inpatient Pharmacy Dept.","Elmira","CHEMUNG","NY","14905","0310-7442-02","Evusheld","2022-01-04T00:00:00.000","2021-12-28T00:00:00.000","48","48","2022-01-17T00:00:00.000","POINT (-76.826745 42.099234)",
"Walgreens Store #11130","3802 E ELMS RD",,"KILLEEN","BELL","TX","76542","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"80","0","2022-01-18T00:00:00.000","POINT (-97.707543 31.074487)","1821268731"
"ST. BARNABAS HEALTH SYSTEM","4422 THIRD AVENUE",,"Bronx","BRONX","NY","10457","0310-7442-02","Evusheld","2022-01-14T00:00:00.000",,"24","0","2021-12-16T00:00:00.000","POINT (-73.892168 40.85277)","1548367873"
"NORTHERN WESTCHESTER HOSPITAL","400 East Main STREET",,"Mount Kisco","WESTCHESTER","NY","10549","0310-7442-02","Evusheld","2022-01-14T00:00:00.000","2021-12-29T00:00:00.000","48","24","2022-01-18T00:00:00.000","POINT (-73.724453 41.196659)",
"HACKENSACK MERIDIAN HEALTH MOUNTAIN","1 Bay Avenue",,"Montclair","ESSEX","NJ","07052","0310-7442-02","Evusheld","2022-01-12T00:00:00.000",,"72","0","2022-01-07T00:00:00.000","POINT (-74.204288 40.8123)","1982720249"
"Walgreens Store #00222","150 CARRETERA 857",,"CAROLINA","Carolina","PR","00987","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"20","0","2022-01-18T00:00:00.000",,"1407861560"
"Walmart Pharmacy #2891","2450 W LOOP 338",,"ODESSA","ECTOR","TX","79763","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2021-12-29T00:00:00.000","40","0","2022-01-18T00:00:00.000","POINT (-102.412138 31.85554)","1750308870"
"WASHINGTON REGIONAL MED. CNTR.","3215 N NORTHHILLS BLVD",,"FAYETTEVILLE","WASHINGTON","AR","72703","0310-7442-02","Evusheld","2022-01-13T00:00:00.000","2022-01-06T00:00:00.000","144","71","2022-01-18T00:00:00.000","POINT (-94.157859 36.11091)",
"BRONXCARE HOSPITAL CENTER","1650 GRAND CONCOURSE","BASEMENT PHARMACY","BRONX","BRONX","NY","10457","0310-7442-02","Evusheld","2022-01-08T00:00:00.000",,"24","0","2022-01-17T00:00:00.000","POINT (-73.911604 40.843651)",
"Walgreens Store #13845","7006 CARR 693",,"DORADO","Dorado","PR","00646","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"20","0","2022-01-18T00:00:00.000",,"1699195313"
"Village Pharmacy LLC","5106 NC Hwy 87 South","Suite 100","Fayetteville","CUMBERLAND","NC","28306","0069-1085-30","Paxlovid","2022-01-12T00:00:00.000","2022-01-15T00:00:00.000","20","20","2022-01-17T00:00:00.000","POINT (-78.855373 34.928443)",
"HERALD CHRISTIAN HEALTH CENTER","3401 Aerojet Ave.,",,"El Monte","LOS ANGELES","CA","91731","0069-1085-30","Paxlovid","2021-12-28T00:00:00.000","2022-01-06T00:00:00.000","40","40","2022-01-13T00:00:00.000","POINT (-118.068761 34.070067)","1154901726"
"Memorial Outpatient Pharmacy","4500 13th Street","Attn. Outpatient Pharmacy","Gulfport","HARRISON","MS","39501","0006-5055-06","Molnupiravir","2022-01-11T00:00:00.000","2022-01-17T00:00:00.000","80","160","2022-01-17T00:00:00.000","POINT (-89.114907 30.366928)",
"Walmart Pharmacy #1866","615 Wilton Rd",,"Farmington","FRANKLIN","ME","04938","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2021-12-29T00:00:00.000","40","31","2022-01-18T00:00:00.000","POINT (-70.156101 44.628465)","1730106006"
"Walmart Pharmacy #879","419 HIGHWAY 52 BYP W",,"LAFAYETTE","MACON","TN","37083","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000","2022-01-06T00:00:00.000","280","84","2022-01-18T00:00:00.000","POINT (-86.036359 36.520516)","1700803996"
"Rite Aid 11271","1808 SALEM ROAD",,"VIRGINIA BEACH","VIRGINIA BEACH CITY","VA","23456-1393","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-11T00:00:00.000","80","38","2022-01-18T00:00:00.000","POINT (-76.122128 36.781739)",
"Moose Drug Company","8374 W. Franklin St",,"Mt. Pleasant","CABARRUS","NC","28124","0006-5055-06","Molnupiravir","2021-12-26T00:00:00.000","2022-01-04T00:00:00.000","40","40","2022-01-14T00:00:00.000","POINT (-80.435729 35.399112)","1932219888"
"SAINT FRANCIS HOSPITAL SOUTH","10501 E 91ST ST",,"TULSA","TULSA","OK","74133-5790","0310-7442-02","Evusheld","2021-12-27T00:00:00.000","2021-12-30T00:00:00.000","144","0","2022-01-06T00:00:00.000","POINT (-95.857857 36.031925)",
"Hana Community Health Center","4590 Hana Highway",,"Hana","MAUI","HI","96713","0006-5055-06","Molnupiravir","2022-01-10T00:00:00.000","2022-01-17T00:00:00.000","20","18","2022-01-17T00:00:00.000","POINT (-155.993977 20.763631)","1992811954"
"Rite Aid 06538","19035 BEAR VALLEY ROAD",,"APPLE VALLEY","SAN BERNARDINO","CA","92308-6709","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","20","20","2022-01-18T00:00:00.000","POINT (-117.248489 34.47094)",
"SAWTOOTH Mtn CLINIC","513 5th Ave W.",,"GRAND MARAIS","COOK","MN","55604","0069-1085-30","Paxlovid","2022-01-08T00:00:00.000","2022-01-17T00:00:00.000","20",,,"POINT (-90.340156 47.756598)","1306832894"
"Walgreens Store #05353","20266 N LAKE PLEASANT RD",,"PEORIA","MARICOPA","AZ","85382","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2022-01-17T00:00:00.000","60","0","2022-01-18T00:00:00.000","POINT (-112.280043 33.667746)","1427064161"
"Alcona Health Center Alpena Service","1185 US HIGHWAY 23 N",,"ALPENA","ALPENA","MI","49707","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-14T00:00:00.000","80",,,"POINT (-83.457406 45.088597)","1740315670"
"Medical Associates of Vicksburg, PL","2080 S. Frontage Rd","Suite 100","VICKSBURG","WARREN","MS","39180","0069-1085-30","Paxlovid","2022-01-11T00:00:00.000","2022-01-17T00:00:00.000","40","60","2022-01-17T00:00:00.000","POINT (-90.867567 32.322741)",
"Hospital Buen Samaritano (OPD)","Carr. 2 Km 141.1","Ave. Severiano Cuevas Caimital Bajo","Aguadilla","Aguadilla","PR","00605","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000",,"20",,,,"1265619126"
"V07 534 Charleston, SC","109 BEE STREET","Attention:  Pharmacy (Urgent)","CHARLESTON","CHARLESTON","SC","29401","0006-5055-06","Molnupiravir","2022-01-03T00:00:00.000","2022-01-10T00:00:00.000","40",,,"POINT (-79.953687 32.783692)",
"Walmart Pharmacy #3198","4025 OLD DENTON RD",,"CARROLLTON","DENTON","TX","75007","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000","2022-01-04T00:00:00.000","40","0","2022-01-18T00:00:00.000","POINT (-96.915138 33.018603)","1346598323"
"Reedsburg Area MC Viking Pharmacy","2000 N Dewey Avenue",,"Reedsburg","SAUK","WI","53959","0006-5055-06","Molnupiravir","2022-01-14T00:00:00.000",,"100","20","2022-01-17T00:00:00.000","POINT (-89.994548 43.549287)","1255832416"
"Walgreens Store #06908","20 JERSEY AVE",,"NEW BRUNSWICK","MIDDLESEX","NJ","08901","0006-5055-06","Molnupiravir","2021-12-27T00:00:00.000","2021-12-31T00:00:00.000","160","318","2022-01-18T00:00:00.000","POINT (-74.454782 40.491286)","1437164324"
"TOM THUMB PHARMACY","14280 Marsh Lane",,"Addison","DALLAS","TX","75001","0006-5055-06","Molnupiravir","2022-01-13T00:00:00.000",,"60","19","2022-01-18T00:00:00.000","POINT (-96.855735 32.938939)","1043249006"
"COMMUNITY HOSPITAL OF BREMEN","1020 HIGH ROAD",,"BREMEN","MARSHALL","IN","46506","0069-1085-30","Paxlovid","2022-01-13T00:00:00.000","2021-12-29T00:00:00.000","40","38","2022-01-18T00:00:00.000","POINT (-86.158489 41.457098)",
"METHODIST GERMANTOWN HOSPITAL","7691 POPLAR AVENUE",,"GERMANTOWN","SHELBY","TN","38138","0310-7442-02","Evusheld","2021-12-17T00:00:00.000","2021-12-21T00:00:00.000","120","0","2022-01-04T00:00:00.000","POINT (-89.806996 35.091874)",
"ACHS - Littleton","25 Mount Eustis Rd",,"Littleton","GRAFTON","NH","03561","0069-1085-30","Paxlovid","2022-01-09T00:00:00.000","2022-01-11T00:00:00.000","40","17","2022-01-17T00:00:00.000","POINT (-71.769061 44.30064)","1598716755"
"CVS Store #05277","329 SUPERIOR AVE.","CVS Pharmacy","BOGALUSA","WASHINGTON","LA","70427","0006-5055-06","Molnupiravir","2022-01-05T00:00:00.000","2022-01-10T00:00:00.000","20","20","2022-01-18T00:00:00.000","POINT (-89.864245 30.790623)","1346344256"
"CVS Store #08804","1408 W. CRAIG RD","CVS Pharmacy","NORTH LAS VEGAS","CLARK","NV","89032","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-14T00:00:00.000","60","59","2022-01-18T00:00:00.000","POINT (-115.161119 36.239487)","1174567424"
"BROOKSHIRES PHARMACY 61 HEMPSTEAD","300 BUS HWY 290 E",,"HEMPSTEAD","WALLER","TX","77445","0006-5055-06","Molnupiravir","2022-01-12T00:00:00.000","2022-01-05T00:00:00.000","40","39","2022-01-14T00:00:00.000","POINT (-96.064995 30.096146)","1194825539"
"Clinic Pharmacy","1234 David Dr","suite B","Morgan City","SAINT MARY","LA","70380","0069-1085-30","Paxlovid","2021-12-23T00:00:00.000","2021-12-30T00:00:00.000","20","0","2022-01-10T00:00:00.000","POINT (-91.199079 29.708964)","1770678922"
