provider_name,address1,address2,city,county,state_code,zip,national_drug_code,order_label,last_order_date,last_date_delivered,total_courses,courses_available,courses_available_date,geocoded_address,npi
Forest View Medical Clinic,6880 S McCarran Blvd Ste A5,,Reno,Washoe,NV,89509,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,168,177.0,2022-02-02T00:00:00.000,POINT (-119.805865 39.476635),1164873352.0
Gateway Health,150 Country Estates Circle #118,,Reno,Washoe,NV,89511,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,,,POINT (-119.783845 39.455979),1124362488.0
INTEGRICARE RX,10605 Double R Blvd,,Reno,Washoe,NV,89521,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2022-01-05T00:00:00.000,24,21.0,2022-02-04T00:00:00.000,POINT (-119.752223 39.428395),
Omnicare of Reno,9475 Double R. Blvd,Suite 8,Reno,Washoe,NV,89521,0310-7442-02,Evusheld,2022-01-10T00:00:00.000,2022-01-18T00:00:00.000,48,48.0,2022-01-26T00:00:00.000,POINT (-119.760592 39.446131),
PREFERRED FAMILY MEDICINE,10627 PROFESSIONAL CIRCLE STE A,,Reno,Washoe,NV,89521,0310-7442-02,Evusheld,2021-12-20T00:00:00.000,2021-12-28T00:00:00.000,24,24.0,2022-01-20T00:00:00.000,POINT (-119.753952 39.427815),
RENO SPARKS TRIBAL HLTH CLINIC,1715 Kuenzli St,,Reno,Washoe,NV,89502,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,48,34.0,2022-02-01T00:00:00.000,POINT (-119.791296 39.529442),
RENOWN HEALTH,1155 MILL ST.,,Reno,Washoe,NV,89502,0310-7442-02,Evusheld,2021-12-21T00:00:00.000,2021-12-28T00:00:00.000,24,5.0,2022-02-02T00:00:00.000,POINT (-119.796721 39.524747),
ALBANY MEDICAL CTR HOSP,43 NEW SCOTLAND AVE,MC-85,Albany,Albany,NY,12208-0000,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,240,166.0,2022-01-31T00:00:00.000,POINT (-73.774505 42.652821),
Capital Regional RX LLC,431 New Karner Road,BLD 4 SUIT 180,Albany,Albany,NY,12205,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,,24,24.0,2022-02-03T00:00:00.000,POINT (-73.843575 42.738733),1518564053.0
ST PETERS HOSPITAL-BIRTH DOSE,Department of Pharmacy,315 S Manning Blvd,Albany,Albany,NY,12208,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,72.0,2022-02-02T00:00:00.000,,1619191806.0
Samaritan Hosp-Albany Memorial Camp,600 Northern Blvd,,Albany,Albany,NY,12204,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,70.0,2022-02-04T00:00:00.000,POINT (-73.748921 42.674636),
JONES MEMORIAL HOSPITAL,191 N MAIN ST,,Wellsville,Allegany,NY,14895-0000,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,58.0,2022-01-28T00:00:00.000,POINT (-77.950013 42.123016),
BRONXCARE HOSPITAL CENTER,1650 GRAND CONCOURSE,BASEMENT PHARMACY,Bronx,Bronx,NY,10457,0310-7442-02,Evusheld,2022-01-08T00:00:00.000,2022-01-18T00:00:00.000,24,23.0,2022-02-04T00:00:00.000,POINT (-73.911604 40.843651),
MONTEFIORE MEDICAL CENTER MOSES CAM,111 E 210 Street,,Bronx,Bronx,NY,10467,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,576,559.0,2022-02-03T00:00:00.000,POINT (-73.879975 40.879777),
ST. BARNABAS HEALTH SYSTEM,4422 THIRD AVENUE,,Bronx,Bronx,NY,10457,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,70.0,2022-02-04T00:00:00.000,POINT (-73.892168 40.85277),1548367873.0
CL CRESSLER INC #1518,1179 VESTAL AVE,SUITE 2,Binghamton,Broome,NY,13903,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,24,,,POINT (-75.914312 42.089051),1124136296.0
UHS Binghamton General Hospital,10-42 Mitchell Avenue,Pharmacy,Binghamton,Broome,NY,13903,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,48.0,2022-01-30T00:00:00.000,POINT (-75.914075 42.086413),
Pharmscript HoldcoandSubsidiaries,441 Commerce Rd,,Vestal,Broome,NY,13850,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,24,24.0,2022-02-03T00:00:00.000,POINT (-75.983795 42.107886),
OLEAN GENERAL HOSPITAL,515 Main St,,Olean,Cattaraugus,NY,14760,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,,,POINT (-78.426977 42.089447),
AUBURN COMMUNITY HOSPITAL,17 LANSING ST,,Auburn,Cayuga,NY,13021,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-20T00:00:00.000,48,,,POINT (-76.56447 42.940766),
BROOKS MEMORIAL HOSPITAL,529 CENTRAL AVE,PHARMACY,Dunkirk,Chautauqua,NY,14048-2599,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-01-25T00:00:00.000,POINT (-79.333606 42.480064),
UPMC CHAUTAUQUA AT WCA,207 Foote Avenue,,Jamestown,Chautauqua,NY,14701,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-20T00:00:00.000,48,42.0,2022-02-04T00:00:00.000,POINT (-79.232925 42.091113),
WESTFIELD MEMORIAL HOSPITAL,189 EAST MAIN ST,,Westfield,Chautauqua,NY,14787,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-20T00:00:00.000,48,48.0,2022-02-04T00:00:00.000,POINT (-79.569397 42.327901),
Arnot Ogden Medical Center,600 Roe Ave,Inpatient Pharmacy Dept.,Elmira,Chemung,NY,14905,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-02-03T00:00:00.000,POINT (-76.826745 42.099234),
CHAMPLAIN VALLEY PHY HSP,75 BEEKMAN ST,Department of Pharmacy Services,Plattsburgh,Clinton,NY,12901-0000,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-02-04T00:00:00.000,POINT (-73.466695 44.700423),
COLUMBIA MEMORIAL HOSPITAL,71 PROSPECT AVE - ATTN PHARMACY,,Hudson,Columbia,NY,12534-2907,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,24.0,2022-01-21T00:00:00.000,POINT (-73.777067 42.24599),
Margaretville Hospital - Pharmacy,42084 State Highway #28,,Margaretville,Delaware,NY,12455,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-21T00:00:00.000,48,,,POINT (-74.641859 42.147462),1164473039.0
Delaware Valley Hospital Inc,1 titus place,,Walton,Delaware,NY,13856,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-01-28T00:00:00.000,POINT (-75.128476 42.164638),
VASSAR BROTHERS MED CTR,45 READE PLACE - ATT PHARM DEPT,45 Reade Place,Poughkeepsie,Dutchess,NY,12601,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,45.0,2022-02-03T00:00:00.000,POINT (-73.93563 41.694575),
WM-MidHudson Regional Hospital,241 North Road,,Poughkeepsie,Dutchess,NY,12601,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-01-25T00:00:00.000,POINT (-73.929503 41.717405),
NORTHERN DUTCHESS HOSPITAL,6511 Spring Brook Ave,,Rhinebeck,Dutchess,NY,12572,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,48.0,2022-02-01T00:00:00.000,POINT (-73.911774 41.934571),
"V02 620A4 Castle Point, NY",41 CASTLE POINT RD,,Wappingers Falls,Dutchess,NY,12590,0310-7442-02,Evusheld,2022-01-03T00:00:00.000,2022-01-11T00:00:00.000,24,,,POINT (-73.962875 41.540975),
Erie County Medical Center,462 Grider Street,Ground Floor - Inpatient Pharmacy,Buffalo,Erie,NY,14215,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,192,166.0,2022-02-02T00:00:00.000,POINT (-78.829151 42.927175),
Kaleida - Buffalo GM Center,100 High Street,,Buffalo,Erie,NY,14203,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-01-26T00:00:00.000,POINT (-78.865983 42.900342),
MERCY HOSPITAL OF BUFFALO,565 Abbott Rd,Pharmacy Department,Buffalo,Erie,NY,14220,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-78.812115 42.848052),
ROSWELL PARK CANCER INSTITUTE,Elm And Carlton St,,Buffalo,Erie,NY,14263-0001,0310-7442-02,Evusheld,2022-02-03T00:00:00.000,2022-02-01T00:00:00.000,432,172.0,2022-01-31T00:00:00.000,POINT (-78.865021 42.898533),
SISTERS OF CHARITY HOSPITAL OF BUFF,2157 Main Street,,Buffalo,Erie,NY,14214,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,48.0,2022-01-24T00:00:00.000,POINT (-78.849596 42.929473),
SISTERS OF CHARITY HOSP OF BUFFALO,2605 Harlem Road,,Cheektowaga,Erie,NY,14225,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,72.0,2022-02-04T00:00:00.000,POINT (-78.78432 42.91414),
Bertrand Chaffee Hospital,224 EAST MAIN ST,,Springville,Erie,NY,14141,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,48.0,2022-01-31T00:00:00.000,POINT (-78.659196 42.508483),
Kaleida-Millard Fillmor,1540 MAPLE RD,,Williamsville,Erie,NY,14221-0000,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-21T00:00:00.000,48,48.0,2022-01-21T00:00:00.000,POINT (-78.730102 42.991116),
Woodmark Pharmacy of NY,1142 Wehrle Drive,,Williamsville,Erie,NY,14221,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,24,24.0,2022-02-04T00:00:00.000,POINT (-78.739792 42.949583),
Elizabethtown Community Hospital,101 ADIRONDACK DR,,Ticonderoga,Essex,NY,12883,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-01-12T00:00:00.000,72,,,,
ALICE HYDE MED CEN,Alice Hyde Medical Center,133 Park St,Malone,Franklin,NY,12953,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,24.0,2021-12-28T00:00:00.000,,
ADIRONDACK MEDICAL CTR,2233 NY-86,,Saranac Lake,Franklin,NY,12983,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,,,POINT (-74.144632 44.345029),
NATHAN LITTAUER HOSPITAL,99 East  State Street,,Gloversville,Fulton,NY,12078,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,24.0,2022-01-04T00:00:00.000,POINT (-74.331469 43.067973),
UNITED MEM MED CTR,127 North Street,,Batavia,Genesee,NY,14020,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,55.0,2022-02-04T00:00:00.000,POINT (-78.177183 43.003939),
Little Falls Hospital,140 Burwell Street,,Little Falls,Herkimer,NY,13365,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-21T00:00:00.000,48,30.0,2022-02-02T00:00:00.000,POINT (-74.84766 43.043935),
River Hospital,4 Fuller Street,,Alexandria Bay,Jefferson,NY,13607,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,71.0,2022-02-02T00:00:00.000,POINT (-75.920121 44.337172),
SAMARITAN MEDICAL CTR,830 WASHINGTON ST,ATTN PHARMACY,Watertown,Jefferson,NY,13601,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,72.0,2022-02-04T00:00:00.000,POINT (-75.912725 43.965077),
NEW YORK COMMUNITY HOSPITAL,2525 KINGS HIGHWAY,,Brooklyn,Kings,NY,11219,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-26T00:00:00.000,96,,,POINT (-73.948321 40.613783),1215030697.0
SUNY UNIVERSITY HOSPITAL OF BKLYN,445 LENOX ROAD BOX 36,PHARMACY,Brooklyn,Kings,NY,11203-0000,0310-7442-02,Evusheld,2021-12-29T00:00:00.000,2022-01-07T00:00:00.000,288,288.0,2022-01-28T00:00:00.000,POINT (-73.945128 40.654459),
"V02 630A4 Brooklyn, NY",800 POLY PLACE,Pharmacy Dept.,Brooklyn,Kings,NY,11209,0310-7442-02,Evusheld,2022-01-03T00:00:00.000,2022-01-11T00:00:00.000,24,,,POINT (-74.023717 40.609071),
NICHOLAS H NOYES HOSPITAL,111 Clara Barton St,Attn: Dept of Pharmacy,Dansville,Livingston,NY,14437,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-21T00:00:00.000,48,24.0,2022-01-24T00:00:00.000,POINT (-77.700314 42.552038),
COMMUNITY MEMORIAL HOSPITAL,150 Broad Street,,Hamilton,Madison,NY,13346,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-21T00:00:00.000,48,48.0,2022-02-03T00:00:00.000,POINT (-75.541928 42.813814),
ONEIDA HEALTHCARE CTR,321 GENESEE ST,,Oneida,Madison,NY,13421,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,23.0,2022-01-19T00:00:00.000,POINT (-75.653598 43.078687),
HIGHLAND HOSPITAL,1000 SOUTH AVE,ATTN PHARMACY,Rochester,Monroe,NY,14620-0000,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,,,POINT (-77.607295 43.136451),
HealthDirect Inst. Pharmacy  #96,250 Wallace Way,,Rochester,Monroe,NY,14624,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,24,,,POINT (-77.74589 43.153606),
Omnicare of Rochester #48314,175 Humboldt Street Suite 225,,Rochester,Monroe,NY,14610,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-02T00:00:00.000,24,8.0,2022-02-03T00:00:00.000,POINT (-77.563763 43.154207),1811009335.0
ROCHESTER GENERAL HOSPITAL,1425 Portland Ave,Inpatient Pharmacy,Rochester,Monroe,NY,14621-0000,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,11.0,2022-02-02T00:00:00.000,POINT (-77.584428 43.192588),
Strong Memorial Hospital,155 Bellwood Drive,,Rochester,Monroe,NY,14606,0310-7442-02,Evusheld,2022-02-03T00:00:00.000,2022-02-01T00:00:00.000,504,33.0,2022-01-24T00:00:00.000,POINT (-77.68614 43.184625),
THE UNITY HOSPITAL OF ROCHESTER,1555 Long Pond Rd,,Rochester,Monroe,NY,14626,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,69.0,2022-02-04T00:00:00.000,POINT (-77.701451 43.192588),
UNITY HOSPITAL-UNITY HEALTH SYSTEM,1555 Longpond Rd,,Rochester,Monroe,NY,14626,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,69.0,2022-02-04T00:00:00.000,POINT (-77.701451 43.192588),
ST MARYS HOSP AT AMSTERDAM BIRTH,427 GUY PARK AVE PHARMACY,,Amsterdam,Montgomery,NY,12010,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,72.0,2022-02-01T00:00:00.000,POINT (-74.215651 42.95352),
St Joseph Hospital,4295 Hempstead Turnpike,,Bethpage,Nassau,NY,11714,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-12T00:00:00.000,48,43.0,2022-02-04T00:00:00.000,POINT (-73.478545 40.725805),
Nassau University Medical Center,2201 Hempstead Tpke,,East Meadow,Nassau,NY,11554,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,68.0,2022-01-28T00:00:00.000,POINT (-73.553707 40.725306),
TAP RX,111 EXECUTIVE BLVD,,Farmingdale,Nassau,NY,11735,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-02T00:00:00.000,24,,,POINT (-73.428387 40.721266),
Glencove Hospital,Glen Cove Hospital,101 St. Andrews Lane,Glen Cove,Nassau,NY,11542,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,48.0,2022-02-02T00:00:00.000,,
NYU Langone Hospital - Long ISLAND,259 FIRST ST,Pharmacy Dept - Lower Level,Mineola,Nassau,NY,11501,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,,,POINT (-73.643382 40.741684),1427616002.0
MOUNT SINAI HOSP SO NASSAU,One Healthy Way,,Oceanside,Nassau,NY,11572,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,63.0,2022-02-04T00:00:00.000,,
Omnicare of Plainview #48313,55 W. Ames Court Suite 200,,Plainview,Nassau,NY,11803,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-02T00:00:00.000,24,,,POINT (-73.468269 40.79008),1184648511.0
Plainview Hospital,Plainview Hospital,888 Old Country Road,Plainview,Nassau,NY,11803,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,24.0,2022-01-25T00:00:00.000,,
MERCY MEDICAL CENTER,1000 North Village Ave,Pharmacy Dept,Rockville Centre,Nassau,NY,11570,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,42.0,2022-02-04T00:00:00.000,POINT (-73.633236 40.688191),1659330173.0
St. Francis Hospital - Roslyn,100 Port Washington Blvd,,Roslyn,Nassau,NY,11576,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,67.0,2022-02-02T00:00:00.000,POINT (-73.672669 40.804505),
North Shore Univ Hospital at Syosse,Syosset Hospital,221 Jericho Turnpike,Syosset,Nassau,NY,11791,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,24.0,2022-01-25T00:00:00.000,,
Long Island Jewish Medical Valley S,900 Franklin ave,Main Pharmacy,Valley Stream,Nassau,NY,11580,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,48.0,2022-01-26T00:00:00.000,POINT (-73.685685 40.681559),
LI Script LLC,333 Crossways Park Drive,,Woodbury,Nassau,NY,11797,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,24,24.0,2022-02-01T00:00:00.000,POINT (-73.483713 40.806397),
HOSPITAL FOR SPECIAL SURGERY,535 East 70th street,,New York,New York,NY,10021,0310-7442-02,Evusheld,2022-02-03T00:00:00.000,2022-02-01T00:00:00.000,288,192.0,2022-02-02T00:00:00.000,POINT (-73.953127 40.764866),
MEMORIAL HOSPITAL FOR CANCER AND AL,1275 YORK AVENUE,ATTN PHARMACY ABO5 Priti Patel,New York,New York,NY,10065,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-20T00:00:00.000,480,199.0,2022-02-04T00:00:00.000,POINT (-73.955794 40.764053),
MOUNT SINAI HOSPITAL,1 Gustave Levy Place,PHARMACY,New York,New York,NY,10029,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,672,648.0,2022-02-04T00:00:00.000,POINT (-73.953632 40.790361),
NYP-COLUMBIA UNIVERSITY MEDICAL CTR,627 W 165 St,,New York,New York,NY,10032,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,624,445.0,2022-02-04T00:00:00.000,,
NYP-WEILL CORNELL MEDICAL CTR,512 E 71ST STREET,,New York,New York,NY,10021,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,672,516.0,2022-02-03T00:00:00.000,POINT (-73.953228 40.765746),
NYU LANGONE -TISCH HOSPITAL,550 FIRST AVENUE,3RD FLOOR C/O PHARMACY,New York,New York,NY,10016,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,672,612.0,2022-02-03T00:00:00.000,POINT (-73.974661 40.74226),
"V02 630 New York, NY",423 EAST 23RD STREET,Pharmacy Dept,New York,New York,NY,10010,0310-7442-02,Evusheld,2022-01-03T00:00:00.000,2022-01-11T00:00:00.000,24,,,POINT (-73.977025 40.736248),
Eastern Niagara Hospital,521 East Ave,,Lockport,Niagara,NY,14094,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,37.0,2022-02-02T00:00:00.000,POINT (-78.670979 43.176418),
Niagara Falls Memorial Medical Cent,621 - 10TH ST,,Niagara Falls,Niagara,NY,14302,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,72,72.0,2022-02-04T00:00:00.000,POINT (-79.050481 43.094092),
Kaleida - Degraff Memorial Hospital,445 Tremont Street,,North Tonawanda,Niagara,NY,14120,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-01-25T00:00:00.000,POINT (-78.862424 43.026221),
Omnicare of New Hartford #48311,8411 Seneca Turnpike Suite 104,,New Hartford,Oneida,NY,13413,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-02T00:00:00.000,24,,,POINT (-75.326953 43.082911),1548372642.0
ROME MEMORIAL HOSPITAL,1500 N JAMES ST,,Rome,Oneida,NY,13440,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,21.0,2022-02-02T00:00:00.000,POINT (-75.444138 43.229108),
St. Elizabeth Medical Center,2209 Genesee Street,,Utica,Oneida,NY,13501,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,48,48.0,2022-02-03T00:00:00.000,POINT (-75.267419 43.083514),
HealthDirect Inst. Pharmacy Svc #60,515 Stewart Dr West,,North Syracuse,Onondaga,NY,13212,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,24,48.0,2022-02-01T00:00:00.000,POINT (-76.101121 43.12167),
CROUSE HOSPITAL,736 Irving Ave,,Syracuse,Onondaga,NY,13210,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-02-04T00:00:00.000,POINT (-76.13789 43.041666),
PROCARE LTC OF SYRACUSE,621 EAST BRIGHTON AVE,,Syracuse,Onondaga,NY,13210,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,2022-02-01T00:00:00.000,24,,,POINT (-76.132913 43.009484),
ST JOSEPHS HOSP HLTH CTR,301 Prospect Ave,,Syracuse,Onondaga,NY,13203,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-12T00:00:00.000,48,33.0,2022-02-04T00:00:00.000,POINT (-76.14934 43.055797),
UPSTATE UNIVERSITY HOSPITAL AT COMM,4900 Broad Road,,Syracuse,Onondaga,NY,13215,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-11T00:00:00.000,72,71.0,2022-01-31T00:00:00.000,POINT (-76.170281 43.008677),
Upstate University Hospital,Upstate University Hospital,Upstate University Hospital,Syracuse,Onondaga,NY,13210,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,240,201.0,2022-02-04T00:00:00.000,,
UR Medicine Frederick Ferris Thomp,350 Parrish Street,ATTN: Pharmacy Dept,Canandaigua,Ontario,NY,14424,0310-7442-02,Evusheld,2022-01-14T00:00:00.000,2022-01-20T00:00:00.000,48,6.0,2022-02-02T00:00:00.000,POINT (-77.289924 42.874927),
Clifton Springs Hospital and CEC,2 Coulter Rd,,Clifton Springs,Ontario,NY,14432,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,53.0,2022-02-04T00:00:00.000,POINT (-77.139252 42.960473),
Garnet Health Medical Center,707 East Main St,,Middletown,Orange,NY,10940,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,48.0,2022-01-19T00:00:00.000,POINT (-74.369415 41.439962),
BON SECOURS COMMUNITY HOSP,160 E MAIN ST,,Port Jervis,Orange,NY,12771,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-02-02T00:00:00.000,POINT (-74.682593 41.367766),
ST ANTHONY COMMUNITY HOSP,15 MAPLE AVE,PHARMACY,Warwick,Orange,NY,10990,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,72.0,2022-02-02T00:00:00.000,POINT (-74.35684 41.261416),
Medina Memorial Hospital,200 Ohio Street,,Medina,Orleans,NY,14103,0310-7442-02,Evusheld,2022-01-04T00:00:00.000,2022-01-12T00:00:00.000,48,48.0,2022-01-12T00:00:00.000,POINT (-78.397073 43.22369),
AURELIA OSBORN FOX MEMORIAL HOSP,One Norton Avenue,,Oneonta,Otsego,NY,13820,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,24.0,2022-02-01T00:00:00.000,,
NYP- QUEENS HOSPITAL,56-45 Main Street,,Flushing,Queens,NY,11355,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,48,,,POINT (-73.826128 40.747181),
LIJ MEDICAL CENTER- FOREST HILLS,102-01 66th Road,,Forest Hills,Queens,NY,11375,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,48,,,POINT (-73.8513 40.72861),
LONG ISLAND JEWISH MEDICAL CENTER,270-05 76TH AVENUE,ATTN: PHARMACY,Glen Oaks,Queens,NY,11004,0310-7442-02,Evusheld,2022-01-27T00:00:00.000,2022-02-01T00:00:00.000,672,528.0,2022-02-03T00:00:00.000,,
JAMAICA HOSPITAL MEDICAL CENTER,8900 VAN WYCK EXPRESSWAY,ATTN: PHARMACY,Jamaica,Queens,NY,11418,0310-7442-02,Evusheld,2022-01-08T00:00:00.000,2022-01-18T00:00:00.000,24,24.0,2022-02-03T00:00:00.000,POINT (-73.815672 40.700271),
STATEN ISLAND UNIVERISTY-NORTH CAMP,475 SEAVIEW AVENUE,,Staten Island,Richmond,NY,10305,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,528,511.0,2022-02-01T00:00:00.000,POINT (-74.086954 40.584051),
Medwiz Solutions LLC,167 Route 304,Unit 101,Bardonia,Rockland,NY,10954,0310-7442-02,Evusheld,2022-01-28T00:00:00.000,,24,,,POINT (-73.997116 41.103893),
MONTEFIORE NYACK HOSPITAL-BD/C19,160 N MIDLAND AVE,,Nyack,Rockland,NY,10960,0310-7442-02,Evusheld,2022-01-20T00:00:00.000,2022-01-25T00:00:00.000,72,57.0,2022-01-31T00:00:00.000,POINT (-73.925078 41.095724),
